"Period",Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,General mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall,Specialized mall
"2020.11",14978279,736314,1824791,1332687,492104,186634,128597,1772274,312872,166712,237435,532682,1182673,397184,1655339,560558,1180297,214287,443711,145601,684439,69377,417358,1643228,134682,351233,10171799,532392,1501635,1177827,323808,68761,104490,942742,200038,124942,192130,475014,1045628,366235,1437453,503390,1077690,142263,399019,131292,101894,39064,406365,24046,88626,266690,4806480,203922,323156,154860,168296,117873,24107,829532,112834,41770,45305,57668,137045,30949,217886,57168,102607,72024,44692,14309,582545,30313,10993,1619182,46056,84543
"2020.12",15972133,915378,1716654,1287143,429511,256385,172918,1532437,271389,158409,285067,468063,1148286,519588,1879418,737017,1344804,193706,487828,160729,469642,7443,538489,2198156,143767,366562,10777617,646333,1449636,1144023,305613,97870,143749,802847,178756,119498,228890,415621,1002130,480171,1639485,664591,1232277,135350,436882,144634,48092,3624,520506,30535,83334,272806,5194516,269045,267018,143120,123898,158515,29169,729590,92633,38911,56177,52442,146156,39417,239933,72426,112527,58356,50946,16095,421550,3819,17983,2167621,60433,93756
"2021.01",15005394,886377,1747595,1270735,476860,259470,131436,1124884,206175,155942,241517,358295,1147751,397306,1981958,806650,1258550,144194,473875,158243,496568,29029,473998,2056065,178931,290585,10175138,645322,1426119,1092958,333161,94562,108195,565457,132706,115918,192518,337328,1016050,370251,1716279,732120,1157781,99017,424858,142245,53657,16481,461955,27360,117807,221152,4830256,241055,321476,177777,143699,164908,23241,559427,73469,40024,48999,20967,131701,27055,265679,74530,100769,45177,49017,15998,442911,12548,12043,2028705,61124,69433
"2021.02",13740166,849681,1494087,1157483,336604,220264,119851,1032236,224225,173834,222517,325108,966912,366290,1741479,702649,1118099,161497,434696,138320,569669,68847,490846,1852198,181705,285156,9182328,627168,1236945,971584,265361,75048,97625,501861,139290,122313,175795,302560,843833,340233,1501135,636972,1027849,85932,389504,123545,74874,42084,470799,24010,135266,207687,4557838,222513,257142,185899,71243,145216,22226,530375,84935,51521,46722,22548,123079,26057,240344,65677,90250,75565,45192,14775,494795,26763,20047,1828188,46439,77469
"2021.03",15809617,871089,1665078,1233850,431228,269670,139339,1494215,314281,203069,266732,449411,1111699,417464,1840361,646141,1274660,358890,497188,158226,612314,77868,498738,1998260,270543,374382,10455287,623732,1404645,1039655,364990,91279,113917,742484,201609,141276,210198,419523,962863,386789,1589367,574569,1171063,99309,448903,142575,80413,45033,479938,19886,224640,281276,5354330,247357,260433,194195,66238,178391,25422,751731,112672,61793,56534,29888,148836,30675,250994,71572,103597,259581,48285,15651,531901,32835,18800,1978374,45903,93106
"2021.04",14950574,732751,1523437,1192345,331092,191687,130299,1438327,284306,193441,268753,509969,1096267,428652,1823237,629164,1223896,193664,442887,155935,690807,76061,455679,2009624,151005,300727,9916987,538077,1318875,1060893,257982,68373,106698,721851,174943,133496,211815,472138,945696,396185,1566995,557703,1122558,119909,400032,139679,93681,41778,436162,17847,105610,226886,5033587,194674,204562,131452,73110,123314,23601,716476,109363,59945,56938,37831,150571,32467,256242,71461,101338,73755,42855,16256,597126,34283,19517,1991777,45395,73841
"2021.05",15877834,728700,1694043,1367817,326226,188235,116189,1404875,317546,192802,283261,503709,1199025,425263,1873785,644274,1269005,407472,434575,158686,771440,90443,509423,2188805,163733,312544,10442818,556804,1499572,1236806,262766,65907,95199,711434,195683,132390,223786,471594,1060633,398232,1608460,574007,1165240,122558,395948,143853,113173,43974,492985,18769,119095,233522,5435016,171896,194471,131011,63460,122328,20990,693441,121863,60412,59475,32115,138392,27031,265325,70267,103765,284914,38627,14833,658267,46469,16438,2170036,44638,79022
"2021.06",15419962,663578,1635537,1304531,331006,180939,113739,1416603,322636,181809,268901,493076,1096774,379458,1788855,612349,1255240,533645,429089,159458,789307,114356,496434,2019596,194354,274226,9915931,479297,1439511,1160127,279384,66908,92986,693846,188095,121911,210969,460123,920638,351278,1535283,542001,1152158,125014,389817,144652,109259,58332,483477,15812,148840,185724,5504031,184281,196026,144404,51622,114031,20753,722757,134541,59898,57932,32953,176136,28180,253572,70348,103082,408631,39272,14806,680048,56024,12957,2003784,45514,88502
"2021.07",15927254,751062,1914546,1597457,317089,222672,110047,1298145,273041,190635,281122,512539,1052667,399376,1903206,650408,1313795,184325,425914,165141,789194,80643,499345,2418059,207668,283703,10367404,537729,1695323,1425064,270259,82783,90225,637875,166664,128017,219903,479013,885430,372188,1636224,577872,1210903,108143,387271,148854,109286,32762,481890,19619,158534,200896,5559850,213333,219223,172393,46830,139889,19822,660270,106377,62618,61219,33526,167237,27188,266982,72536,102892,76182,38643,16287,679908,47881,17455,2398440,49134,82807
"2021.08",15533474,774229,1665114,1197748,467366,218647,113421,1077244,235759,192678,261076,464797,974706,374984,1982391,706447,1290387,308862,427867,169974,787989,90357,494683,2455894,203378,262588,9869004,566837,1427265,1075751,351514,81888,93298,506355,130425,126449,199654,433678,817425,349410,1697914,628011,1186364,103139,386685,152744,101725,35591,480980,18588,157376,187203,5664470,207392,237849,121997,115852,136759,20123,570889,105334,66229,61422,31119,157281,25574,284477,78436,104023,205723,41182,17230,686264,54766,13703,2437306,46002,75385
"2021.09",15926493,736291,1570949,1138945,432004,207070,117905,1365211,254781,206281,260561,504565,1061988,379942,2080059,848002,1278449,357732,420552,165238,759768,88810,544673,2231054,224920,261694,10286402,557325,1354137,1029079,325058,73246,97410,625954,153887,133745,196901,472117,901191,354237,1789698,764580,1172733,119393,384663,148936,95558,39096,527085,15150,114466,194894,5640091,178966,216812,109866,106946,133824,20495,739257,100894,72536,63660,32448,160797,25705,290361,83422,105716,238339,35889,16302,664210,49714,17588,2215904,110454,66800
"2021.10",16685954,729530,2024371,1259780,764591,183503,137595,1829699,301715,226365,286796,584014,1029706,407279,1901883,651166,1326992,224602,451944,175109,889575,133035,464374,2307756,142147,276798,10676031,526883,1704904,1120286,584618,63060,115714,869441,185858,139004,215197,550443,881346,378869,1624853,572078,1220558,123049,414037,157665,120091,64770,451997,15732,80451,200031,6009923,202647,319467,139494,179973,120443,21881,960258,115857,87361,71599,33571,148360,28410,277030,79088,106434,101553,37907,17444,769484,68265,12377,2292024,61696,76767
"2021.11",17298059,832499,1999871,1478880,520991,206931,150559,1996617,340226,226202,304898,541270,1119776,420119,1934971,658584,1336304,380749,453877,174413,981279,173315,523554,2124448,136609,280987,11101308,603401,1746197,1316128,430069,65655,126482,942331,202450,134311,225482,508039,955436,386868,1667024,580345,1223023,138740,416464,156660,143177,90542,504586,9746,73137,201212,6196751,229098,253674,162752,90922,141276,24077,1054286,137776,91891,79416,33231,164340,33251,267947,78239,113281,242009,37413,17753,838102,82773,18968,2114702,63472,79775
"2021.12",18048329,961286,1759395,1307380,452015,258394,193861,1895889,341852,231770,373651,504776,1019900,544895,2062019,777554,1444972,286386,479119,184107,967224,133937,647950,2497898,151394,330100,11463118,687452,1558600,1164314,394286,95124,166358,880776,204323,133343,273851,470861,826680,500929,1776660,683604,1328921,139287,439176,165379,116985,54547,625620,13350,78359,242933,6585211,273834,200795,143066,57729,163270,27503,1015113,137529,98427,99800,33915,193220,43966,285359,93950,116051,147099,39943,18728,850239,79390,22330,2484548,73035,87167
"2022.01",16947601,857109,1647118,1253022,394096,241890,140741,1393530,263344,228580,317812,392092,926667,392839,2323255,1033083,1351648,250325,443167,177540,933931,123433,630161,2431326,168309,279701,10863204,620662,1445343,1094322,351021,92862,121480,626957,146457,129092,230225,367565,777286,367434,2004808,924356,1234648,108681,401741,160315,134673,67846,586766,11426,75742,226839,6084397,236447,201775,158700,43075,149028,19261,766573,116887,99488,87587,24527,149381,25405,318447,108727,117000,141644,41426,17225,799258,55587,43395,2419900,92567,52862
"2022.02",15827597,943650,1802121,1270414,531707,228826,138402,1250015,254386,227861,292998,367342,908626,389246,1964165,665832,1333169,240079,471393,168644,781192,87068,562045,2281725,179230,289580,10136203,704958,1519259,1109182,410077,82394,118483,555056,138221,125865,207674,343361,769237,364148,1678707,580866,1226975,99677,427731,151711,110357,44132,528321,10434,110926,237710,5691394,238692,282862,161232,121630,146432,19919,694959,116165,101996,85324,23981,139389,25098,285458,84966,106194,140402,43662,16933,670835,42936,33724,2271291,68304,51870
"2022.03",17681482,895682,1661714,1247552,414162,288618,150709,1671285,327221,243024,301229,477696,1002663,442063,2278847,819564,1459725,429300,478891,187743,921597,113285,601335,2422412,202627,304252,11162231,653345,1405986,1074720,331266,100043,128838,759618,186104,138793,221036,447651,831826,411165,1968572,717237,1337215,112454,438816,169766,122914,64218,568209,11154,129908,237363,6519251,242337,255728,172832,82896,188575,21871,911667,141117,104231,80193,30045,170837,30898,310275,102327,122510,316846,40075,17977,798683,49067,33126,2411258,72719,66889
"2022.04",16930178,717002,1554476,1202620,351856,210169,145213,1768628,340067,227229,297406,548143,914043,469053,2132255,741042,1338222,282352,421921,178635,1297918,167986,555143,2135566,193552,294157,10733900,537069,1355812,1054925,300887,75752,124750,820227,203666,133061,220979,514288,778950,435550,1832117,642335,1226357,130409,385291,161662,196805,85432,523629,9147,122080,218532,6196278,179933,198664,147695,50969,134417,20463,948401,136401,94168,76427,33855,135093,33503,300138,98707,111865,151943,36630,16973,1101113,82554,31514,2126419,71472,75625
"2022.05",17784056,734353,1716531,1342253,374278,199924,130811,1748502,369202,232795,323253,584236,981610,454589,2192917,735748,1380382,387862,428034,187179,1514222,252642,625029,2118858,196430,288946,11224103,561017,1541404,1216028,325376,65006,111899,810737,207599,137287,235792,543290,829644,426891,1880401,645403,1270661,115805,392318,168188,235120,103325,592572,10193,117307,222244,6559953,173336,175127,126225,48902,134918,18912,937765,161603,95508,87461,40946,151966,27698,312516,90345,109721,272057,35716,18991,1279102,149317,32457,2108665,79123,66702
"2022.06",17186738,638140,1683784,1331774,352010,177803,129338,1639398,338527,228128,315649,515473,941103,404665,2098525,707182,1368945,461125,417428,188369,1509874,311577,515592,2113701,207743,274668,10604070,470719,1508662,1195095,313567,59565,110860,722770,197007,127957,230066,483262,778305,373514,1798505,619453,1259656,111841,382046,169866,221677,146208,485032,9254,132317,205528,6582668,167421,175122,136679,38443,118238,18478,916628,141520,100171,85583,32211,162798,31151,300020,87729,109289,349284,35382,18503,1288197,165369,30560,2104447,75426,69140
"2022.07",17448009,699112,1774119,1392860,381259,211863,129398,1520069,306407,220643,318959,524621,855691,408449,2152629,715896,1382460,286048,406514,188363,1673687,265538,589275,2297105,222615,298550,10796500,507918,1586379,1244705,341674,67921,109265,683489,179565,131243,232548,493775,709698,382217,1853322,629788,1277211,120175,370378,171538,251887,106986,553998,10300,145906,220993,6651509,191194,187740,148155,39585,143942,20133,836580,126842,89400,86411,30846,145993,26232,299307,86108,105249,165873,36136,16825,1421800,158552,35277,2286805,76709,77557
"2022.08",18119933,726006,1791461,1245593,545868,219179,137944,1320197,295945,237097,307539,496034,882205,413402,2512599,892953,1456385,450284,433886,200606,1713992,245879,612826,2274670,200805,298040,11178247,539120,1527927,1116427,411500,70390,114523,570209,153081,140589,217934,463760,742720,385533,2157453,797095,1346939,117786,394411,179904,230317,97546,579148,10003,118168,223691,6941686,186886,263534,129166,134368,148789,23421,749988,142864,96508,89605,32274,139485,27869,355146,95858,109446,332498,39475,20702,1483675,148333,33678,2264667,82637,74349
"2022.09",17409415,684799,1619684,1080810,538874,202178,139082,1611461,297514,232017,292988,522806,897013,402005,2252254,834066,1328001,536563,404081,192670,1502390,215216,698777,2000486,264009,279356,10833174,515641,1435113,965520,469593,64670,118538,688894,168740,137218,208302,493110,764705,372514,1935505,741875,1223280,116268,370531,171817,220340,102311,654884,8477,112208,208233,6576241,169158,184571,115290,69281,137508,20544,922567,128774,94799,84686,29696,132308,29491,316749,92191,104721,420295,33550,20853,1282050,112905,43893,1992009,151801,71123
"2022.10",18092377,671761,2074121,1218060,856061,171879,154340,2012768,328694,220030,293429,594858,905143,427120,2159610,735877,1359010,255561,430880,196331,1633307,229605,617221,2137437,202852,280544,11326552,504756,1686476,1069654,616822,58629,133079,903850,197088,139034,216421,557042,784320,397103,1868571,647056,1255924,116580,395406,178285,264116,116796,585482,8477,104891,207170,6765825,167005,387645,148406,239239,113250,21261,1108918,131606,80996,77008,37816,120823,30017,291039,88821,103086,138981,35474,18046,1369191,112809,31739,2128960,97961,73374
"2022.11",18588076,800983,1862379,1343715,518664,198808,175450,2087792,377096,235748,324073,552234,919090,449916,2283751,764376,1421610,376998,434833,200675,1575596,202822,743226,2073404,236925,290291,11902674,611800,1666955,1215327,451628,66362,152273,920101,214843,138397,229204,521369,786549,418966,1974498,674836,1312895,139523,402604,182806,285458,115913,713671,8717,139251,225683,6685402,189183,195424,128388,67036,132446,23177,1167691,162253,97351,94869,30865,132541,30950,309253,89540,108715,237475,32229,17869,1290138,86909,29555,2064687,97674,64608
"2022.12",19108128,762779,1748026,1273520,474506,219264,210089,2053313,374567,222771,414493,504217,930109,543411,2310508,833845,1450150,303624,423958,206586,1758769,235088,784783,2298695,197819,321267,12011421,547242,1539542,1138768,400774,81379,185972,943296,233330,140985,305167,480321,788034,510203,1978365,737010,1340504,127325,390483,187142,291713,94088,750949,9396,97496,251479,7096707,215537,208484,134752,73732,137885,24117,1110017,141237,81786,109326,23896,142075,33208,332143,96835,109646,176299,33475,19444,1467056,141000,33834,2289299,100323,69788
"2023.01",18092941,786621,1672337,1174450,497887,215093,151797,1477133,276884,233507,310413,371225,925358,404931,2566495,1070046,1329155,234235,415320,199910,1813974,199123,758332,2228850,186710,265493,11501834,594461,1487481,1050609,436872,82622,132092,632443,152438,149613,225661,349914,797367,381918,2208388,964816,1238918,108863,382825,183255,333655,75749,725830,9271,88478,195776,6591107,192160,184856,123841,61015,132471,19705,844690,124446,83894,84752,21311,127991,23013,358107,105230,90237,125372,32495,16655,1480319,123374,32502,2219579,98232,69717
"2023.02",17091028,889315,1759690,1106997,652693,216570,161474,1480062,304701,240414,288055,376512,878709,397790,2133643,731062,1271394,236494,447512,185181,1756818,191833,718433,2025751,181935,217681,10715037,669532,1487133,1007878,479255,73827,141451,625912,159979,146091,210733,350478,759439,373280,1846149,642145,1187808,104845,412069,167274,323625,82640,691133,8156,87697,163641,6375991,219783,272557,99119,173438,142743,20023,854150,144722,94323,77322,26034,119270,24510,287494,88917,83586,131649,35443,17907,1433193,109193,27300,2017595,94238,54040
"2023.03",18739354,865533,1584774,1120703,464071,259131,178186,1943085,370626,265217,323430,502441,974818,460467,2450157,817112,1446814,360977,476065,208222,1740463,204901,760857,2107688,185831,252560,11605600,620512,1421786,1032198,389588,94622,156556,856582,215166,156952,240713,468503,823170,429896,2099481,722935,1348956,124344,436542,189922,159259,20166,734025,8313,88920,188279,7133754,245021,162988,88505,74483,164509,21630,1086503,155460,108265,82717,33938,151648,30571,350676,94177,97858,236633,39523,18300,1581204,184735,26832,2099375,96911,64281
"2023.04",17913822,678753,1508327,1122717,385610,183756,157862,1785772,341853,245231,308901,519749,971813,458637,2350246,785085,1359585,267159,420375,197865,1822434,219578,764892,2101926,209821,254204,11088351,500939,1368290,1037254,331036,69122,139497,773684,200525,153839,232394,485161,849749,428441,2022997,693030,1266010,121075,385703,180004,164294,18089,736334,8104,120821,170249,6825471,177814,140037,85463,54574,114634,18365,1012088,141328,91392,76507,34588,122064,30196,327249,92055,93575,146084,34672,17861,1658140,201489,28558,2093822,89000,83955
"2023.05",19377265,711866,1801882,1389725,412158,190236,146336,1891117,371785,248617,332936,567933,1021932,472700,2497456,833960,1474645,307614,440050,210529,2123867,262372,849873,2181252,196569,241738,11992289,552184,1656730,1298031,358699,63054,128236,818091,218445,152276,248731,529211,896050,445290,2144450,737596,1374557,128827,404407,192029,185661,19235,816459,7825,104248,168697,7384976,159682,145152,91694,53459,127182,18100,1073026,153340,96341,84205,38722,125882,27410,353006,96364,100088,178787,35643,18500,1938206,243137,33414,2173427,92321,73041
"2023.06",18613986,641686,1716350,1365473,350877,169606,138992,1713749,334542,224031,308975,526419,957438,410678,2407027,823870,1448726,516956,426612,208708,2006204,334044,748069,2130345,195543,225417,11286506,478373,1580945,1277686,303259,61438,121268,717719,205795,137885,230803,488781,813403,384163,2091617,731933,1355460,125520,390082,190422,188852,19745,715976,6496,104794,145036,7327480,163313,135405,87787,47618,108168,17724,996030,128747,86146,78172,37638,144035,26515,315410,91937,93266,391436,36530,18286,1817352,314299,32093,2123849,90749,80381
"2023.07",18944311,676622,1806502,1422240,384262,208756,136456,1625302,331513,239503,325368,493383,945375,411983,2475054,846694,1476822,291021,437673,212853,2201101,273591,749907,2343782,210319,224731,11487273,502383,1671264,1335308,335956,78220,116824,654108,183260,147891,238043,457739,820327,387226,2154692,751357,1385763,126781,400755,196368,215423,20865,715053,7127,118838,136966,7457038,174239,135238,86932,48306,130536,19632,971194,148253,91612,87325,35644,125048,24757,320362,95337,91059,164240,36918,16485,1985678,252726,34854,2336655,91481,87765
"2023.08",19192170,677180,1851786,1267242,584544,206016,143590,1385528,269176,240913,313726,477863,988916,405182,2625700,933098,1483082,331343,446502,219238,2239328,291798,828988,2369154,243695,220373,11635210,509920,1594096,1182960,411136,75277,123233,571015,158509,147944,227342,446225,853081,381628,2291877,827855,1391538,125782,405332,202139,188899,18328,797306,6742,148444,142698,7556960,167260,257690,84282,173408,130739,20357,814513,110667,92969,86384,31638,135835,23554,333823,105243,91544,205561,41170,17099,2050429,273470,31682,2362412,95251,77675
"2023.09",19182243,645567,1498452,1119532,378921,186770,140899,1598402,277322,231759,284887,487962,996657,398791,2738155,1177363,1400802,579771,412975,205228,2099358,222789,981820,2142087,269159,205269,11708632,501835,1366297,1046505,319792,67783,123002,625707,167937,143062,206750,455975,844569,373493,2378641,1063679,1313463,123365,378536,188743,173100,13970,946895,5721,109646,136463,7473611,143732,132155,73027,59129,118987,17897,972695,109385,88697,78137,31987,152088,25298,359514,113684,87339,456406,34439,16485,1926258,208819,34925,2136366,159513,68806
"2023.10",20154711,637838,2185418,1258224,927195,166150,157430,2155439,362756,221860,292491,589987,1046767,444102,2465369,886890,1505726,411353,463495,222616,2128887,272744,909498,2189614,216138,222140,12309130,476870,1833862,1169454,664408,60717,138338,903231,209030,140222,215780,547848,920018,414246,2147211,783679,1409894,126934,429877,205882,178559,17804,875774,5494,116763,151097,7845581,160968,351556,88770,262787,105433,19092,1252208,153726,81638,76711,42139,126749,29856,318158,103211,95832,284419,33618,16734,1950328,254940,33724,2184120,99375,71043
"2023.11",21005357,757904,2125371,1542837,582533,194521,191161,2399632,381987,217745,368485,577084,1101844,456999,2582135,934344,1573101,553853,486124,218820,2034149,257594,932492,2161174,240338,258502,13050264,589426,1938150,1447416,490734,72366,169924,958650,235827,136331,277679,548212,934287,426315,2237673,829218,1470562,136579,448373,204407,201238,19143,899022,4881,133232,178769,7955093,168478,187221,95421,91799,122155,21237,1440982,146160,81414,90806,28872,167557,30684,344462,105126,102539,417274,37751,14413,1832911,238451,33470,2156293,107106,79733
"2023.12",20553525,740495,1767632,1294707,472925,231755,212957,2022867,333579,230104,420871,452949,1062436,520961,2550081,1009335,1535996,383846,463559,224260,2170749,248727,1061738,2419542,239389,249698,12577840,547240,1624374,1210610,413764,91109,191125,782152,208572,140876,308343,429318,889393,489427,2207743,901720,1438690,139284,426808,207779,204031,20839,1025231,5362,123709,174715,7975685,193255,143258,84097,59161,140646,21832,1240715,125007,89228,112528,23631,173043,31534,342338,107615,97306,244562,36751,16481,1966718,227888,36507,2414180,115680,74983
"2024.01",20234957,888606,1930539,1266213,664327,232776,174457,1527227,253317,225628,341764,387142,1089840,411080,2921009,1196706,1508603,277143,497529,223691,2321870,206991,903907,2246053,254878,214202,12746562,648906,1693706,1188252,505454,98414,154239,595213,153687,143315,256889,360909,963346,387611,2544299,1080242,1409985,128019,459551,209185,258310,18926,869749,4954,145708,161399,7488395,239700,236833,77961,158873,134362,20218,932014,99630,82313,84875,26233,126494,23469,376710,116464,98618,149124,37978,14506,2063560,188065,34158,2241099,109170,52803
"2024.02",19064554,843083,1708754,1197777,510977,209877,161167,1547048,302259,230368,323175,366511,961509,409663,2584821,1089474,1417876,281988,492470,205210,2148977,237765,972496,2151885,224162,194016,11872524,627452,1538050,1127359,410691,81934,142263,566965,154159,141757,235254,340210,847505,385645,2267939,983667,1328541,115117,455879,189898,238731,15530,937055,4363,134712,139898,7192030,215631,170704,70418,100286,127943,18904,980083,148100,88611,87921,26301,114004,24018,316882,105807,89335,166871,36591,15312,1910246,222235,35441,2147522,89450,54118
"2024.03",20429883,832397,1640963,1202416,438547,268447,185193,1872798,323501,242409,348152,473118,1079621,459935,2778132,1035958,1582957,647089,531598,222885,2096296,257016,867777,2278372,196171,209101,12561075,617690,1513968,1130892,383076,106222,164773,763919,194595,150204,244586,441404,916529,429697,2447322,929364,1484941,133527,481050,207430,220260,15303,836499,4216,104520,153056,7868808,214707,126995,71524,55471,162225,20420,1108879,128906,92205,103566,31714,163092,30238,330810,106594,98016,513562,50548,15455,1876036,241713,31278,2274156,91651,56045
"2024.04",19811787,690369,1670238,1269366,400872,191154,167045,1918894,334166,220091,343277,534244,1056091,476989,2770151,992316,1530973,342511,484384,218825,2088890,261367,867446,2208728,236521,207117,12435350,531504,1535969,1191384,344585,75549,150775,780353,200469,138564,244322,498859,932747,438892,2434237,886709,1443704,134209,437543,203851,224033,15675,838337,3271,142284,143494,7376437,158865,134269,77982,56287,115605,16270,1138541,133697,81527,98955,35385,123344,38097,335914,105607,87269,208302,46841,14974,1864857,245692,29109,2205457,94237,63623
"2024.05",20846241,694410,1789718,1396245,393473,197245,155194,1826229,359638,220125,358062,540851,1081591,468192,2892203,1045157,1605607,538559,468513,225727,2368875,243729,961980,2361090,237728,205816,12881435,559333,1654652,1317485,337167,69224,139024,733853,206887,138914,249897,505557,946093,436279,2539593,936778,1510852,136939,433870,210295,224742,15009,933982,3177,146961,149524,7964806,135077,135066,78760,56306,128021,16170,1092376,152751,81211,108165,35294,135498,31913,352610,108379,94755,401620,34643,15432,2144133,228720,27998,2357913,90767,56292
"2024.06",20047669,673350,1816644,1436617,380027,173473,138185,1774873,314022,194210,325062,492384,1019716,408755,2693269,975252,1562851,645812,453216,221167,2076706,330392,949779,2396064,233356,179131,12246312,520627,1688208,1354334,333874,66436,123243,668197,194330,124697,246189,458842,858774,381419,2371021,875061,1470234,131690,420170,205786,220771,17464,919761,3121,146441,133830,7801357,152723,128436,82283,46153,107037,14942,1106676,119692,69513,78873,33542,160942,27336,322248,100191,92617,514122,33046,15381,1855935,312928,30018,2392943,86915,45301
"2024.07",19915774,628057,1965754,1422906,542848,226243,149470,1642716,315584,210972,350067,459894,988749,406607,2836123,979181,1641286,414481,450684,228890,2271977,273051,517704,2538471,233285,186529,11825516,451209,1724634,1337006,387628,88436,131882,586725,184816,127974,250141,427553,860000,374614,2485278,875917,1550261,130735,417317,213326,160052,15605,487179,3193,144647,134022,8090258,176848,241120,85900,155220,137807,17588,1055991,130768,82998,99926,32341,128749,31993,350845,103264,91025,283746,33367,15564,2111925,257446,30525,2535278,88638,52507
"2024.08",19576496,587642,1652635,1217636,434999,211296,148944,1361506,273239,196022,302854,426084,1013608,397740,3031768,1062833,1601907,441659,445313,229778,2331869,291031,426813,2721278,239174,181504,11415063,430890,1481062,1137834,343228,81552,129942,481254,145999,123703,216231,395110,868777,366369,2617673,951834,1516333,120207,412297,213453,162221,11596,399814,3502,147210,138034,8161433,156752,171573,79802,91771,129744,19002,880252,127240,72319,86623,30974,144831,31371,414095,110999,85574,321452,33016,16325,2169648,279435,26999,2717776,91964,43470
"2024.09",19600497,575979,1864561,1126115,738446,203659,146241,1528588,271455,199459,297372,444287,1015545,392627,3027187,1216536,1511211,353862,424682,217261,2073049,329379,502661,2512737,301714,190446,11601975,423560,1549227,1041201,508026,76254,129676,523326,155878,124745,205610,411015,863530,364105,2622635,1103304,1427043,119033,394566,201836,135397,9932,469335,3017,146859,142092,7998522,152419,315334,84914,230420,127405,16565,1005262,115577,74714,91762,33272,152015,28522,404552,113232,84168,234829,30116,15425,1937652,319447,33326,2509720,154855,48354
"2024.10",20205664,569804,1785079,1200401,584678,205329,170306,2080411,308734,196042,317547,531894,1030746,433604,2893701,1029091,1600420,350899,484370,234108,2262325,269677,445025,2534260,275673,196619,11960333,413710,1547952,1109994,437958,78116,152533,782316,186397,124255,223608,494667,901709,398783,2542428,917102,1507010,132305,446979,218267,157570,9778,411346,2700,177755,133047,8245331,156094,237127,90407,146720,127213,17773,1298095,122337,71787,93939,37227,129037,34821,351273,111989,93410,218594,37391,15841,2104755,259899,33679,2531560,97918,63572
"2024.11 p)",21141558,729187,1897820,1409811,488009,204509,188818,2418835,391094,192380,335246,521867,1083497,450416,2905406,1037409,1610863,496629,493124,232198,2105361,251388,524509,2487346,374884,208772,12748695,566479,1723798,1319446,404352,77641,172407,875388,224138,123623,236962,491486,927567,414770,2560061,925396,1517676,140333,456243,217102,165028,10571,496918,2438,276463,146207,8392863,162708,174022,90365,83657,126868,16411,1543447,166956,68757,98284,30381,155930,35646,345345,112013,93187,356296,36881,15096,1940333,240817,27591,2484908,98421,62565
"2024.12 p)",21214661,689092,1679357,1223639,455718,235812,218446,2147784,342373,202909,402505,434342,1142257,525573,2924669,1117615,1609319,357131,468256,239422,2233121,200292,573519,2843929,407192,219747,12534532,488863,1520555,1136608,383947,98198,199201,736014,192502,120813,258564,403806,950478,484319,2590190,1004600,1503954,130931,431446,223954,175664,13138,545102,2022,301613,158605,8680129,200229,158802,87031,71771,137614,19245,1411770,149871,82096,143941,30536,191779,41254,334479,113015,105365,226200,36810,15468,2057457,187154,28417,2841907,105579,61142
